Subject Area Name,Entity Group,Entity Name,Attribute Id,Display Name,Level1 Folder,Level2 Folder,Level3 Folder
Employee Address,Employee,D_PERSON,2603030,Name Initial,Employee,Personal Information,%null%
Employee Address,Employee,D_PERSON,2603031,Name Prefix,Employee,Personal Information,%null%
Employee Address,Employee,D_PERSON,2603032,Name Suffix,Employee,Personal Information,%null%
Employee Address,Employee,D_PERSON,2603033,Name Type,Employee,Personal Information,%null%
Employee Address,Employee,D_PERSON,2603034,National ID PRI Ind,Employee,Personal Information,%null%
Employee Address,Employee,D_PERSON,2603038,Person Address Type,Employee,Personal Information,%null%
Employee Address,Employee,D_PERSON,2603049,Phone Number Busn,Employee,Personal Information,%null%
Employee Address,Employee,D_PERSON,2603050,Phone Number Busn Ext,Employee,Personal Information,%null%
Employee Address,Employee,D_PERSON,2603051,Phone Number Cell,Employee,Personal Information,%null%
Employee Address,Employee,D_PERSON,2603052,Phone Number Cell Ext,Employee,Personal Information,%null%
Employee Address,Employee,D_PERSON,2603053,Phone Number Home,Employee,Personal Information,%null%
Employee Address,Employee,D_PERSON,2603054,Phone Number Home Ext,Employee,Personal Information,%null%
Employee Address,Employee,D_PERSON,2603055,Phone Number Main,Employee,Personal Information,%null%
Employee Address,Employee,D_PERSON,2603056,Phone Number Main Ext,Employee,Personal Information,%null%
Employee Address,Employee,D_PERSON,2603057,Phone Number Other,Employee,Personal Information,%null%
Employee Address,Employee,D_PERSON,2603058,Phone Number Other Ext,Employee,Personal Information,%null%
Employee Address,Employee,D_PERSON,2603059,Phone Number Preferred Type,Employee,Personal Information,%null%
Employee Address,Employee,D_PERSON,2603060,Phone Number Work,Employee,Personal Information,%null%
Employee Address,Employee,D_PERSON,2603061,Phone Number Work Ext,Employee,Personal Information,%null%
Employee Address,Employee,D_PERSON,2603063,Primary Ethnic Group,Employee,Personal Information,%null%
Employee Address,Employee,D_PERSON,2603062,Primary Ethnic Group Code,Employee,Personal Information,%null%
Employee Address,Employee,D_PERSON,2603064,Primary Ethnic Short Descr,Employee,Personal Information,%null%
Employee Address,Employee,D_PERSON,2603065,Reg Region,Employee,Personal Information,%null%
Employee Address,Employee,D_PERSON,2603077,SSN/ NID,Employee,Personal Information,%null%
Employee Address,Employee,D_PERSON,2603069,US Citizen Proof1,Employee,Personal Information,%null%
Employee Address,Employee,D_PERSON,2603070,US Citizen Proof2,Employee,Personal Information,%null%
Employee Address,Employee,D_PERSON,2603079,US Military Status,Employee,Personal Information,%null%
Employee Address,Employee,D_PERSON,2603073,US NID Type,Employee,Personal Information,%null%
Employee Address,Employee,D_PERSON,2603072,US National ID,Employee,Personal Information,%null%
Employee Address,Employee,D_PERSON,2603074,US Work Eligibilty,Employee,Personal Information,%null%
Employee Address,Employee,D_PERSON,2603075,Visa Expiration Date,Employee,Personal Information,%null%
Employee Address,Employee,D_PERSON,2603076,Visa Permit Type,Employee,Personal Information,%null%
Employee Audit,Employee,D_EMPLOYEE,2602059,Employee ID,Employee,%null%,%null%
Employee Audit,Employee,D_EMPLOYEE,2602053,Employee Record,Employee,%null%,%null%
Employee Audit,Employee,D_EMPLOYEE,3329308,Is Active,Employee,%null%,%null%
Employee Audit,Employee,D_PERSON,2603024,Employee Name,Employee,%null%,%null%
Employee Audit,Employee,D_PERSON,2603023,First Name,Employee,%null%,%null%
Employee Audit,Employee,D_PERSON,2603025,Last Name,Employee,%null%,%null%
Employee Audit,Employee,D_PERSON,2603029,Middle Name,Employee,%null%,%null%
Employee Audit,Employee,D_EMPLOYEE,2307041,Last Date Worked,Employee,Audit - Employee,%null%
Employee Audit,Employee,D_PERSON,2604019,Contact Address 1,Employee,Emergency Contacts,%null%
Employee Audit,Employee,D_PERSON,2604020,Contact Address 2,Employee,Emergency Contacts,%null%
Employee Audit,Employee,D_PERSON,2604021,Contact City,Employee,Emergency Contacts,%null%
Employee Audit,Employee,D_PERSON,2604024,Contact Phones,Employee,Emergency Contacts,%null%
Employee Audit,Employee,D_PERSON,2604022,Contact State,Employee,Emergency Contacts,%null%
Employee Audit,Employee,D_PERSON,2604023,Contact Zip,Employee,Emergency Contacts,%null%
Employee Audit,Employee,D_EEO_AUDIT,3329493,EEO Employee Status,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EEO_AUDIT,3329491,EEO From Date,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EEO_AUDIT,3329492,EEO To Date,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602001,Action,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602181,Action + Action Descr,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602002,Action Date,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602003,Action Descr,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602004,Action Reason,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602005,Action Reason Descr,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602012,Annual Benefit Base Rate,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602013,Annual Rate,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602014,Benefit Program ID,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602015,Benefit Status,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602016,Benefit Status Descr,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602160,Birth Month,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602163,Birth Month and Day,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602017,Bonus,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602018,Bonus Descr,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602019,Business Title,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602020,Business Unit,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602026,COBRA Action,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602021,Change Amount,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602022,Change Percentage,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602028,Comp Rate,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602023,Company Date Over,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602024,Company Seniority Date,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602029,Daily Rate,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602173,Day Sort,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602175,Days,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602037,Department Code,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602033,Department Long Descr,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602036,Department Short Descr,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,6000068,Dept Long Descr + Dept Id,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602178,Dept id + Dept Descr,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602042,EEO Class Code,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602043,EEO Class Long Descr,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602044,EEO Class Short Descr,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602045,EEO Code,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602046,EEO Code Long Descr,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602047,EEO Code Short Descr,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602041,Earns Dist Type,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602048,Effective End Date,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602049,Effective Start Date,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,3329495,Employee Age Bucket,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602052,Employee Class,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602056,Employee Status,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602054,Employee Status Descr Long,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602055,Employee Status Short Descr,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602057,Employee Type,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602167,Employee Type (Custom),Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602058,Employee Type Descr,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602060,Estab Address1,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602061,Estab Address2,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602062,Estab Address3,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602063,Estab Address4,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602064,Estab Busn Phone,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602065,Estab City,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602066,Estab Country,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602067,Estab County,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602068,Estab Fax Number,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602070,Estab Long Descr,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602071,Estab Postal,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602072,Estab Reg Region,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602073,Estab Short Descr,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602074,Estab State,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602162,Experience in Years,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602075,FLSA Category,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602076,FLSA Category Descr,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602079,FLSA Status,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602077,FLSA Status Descr Long,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602078,FLSA Status Descr Short,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602080,Full / Part Time,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602081,Full / Part Time Descr,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602082,GL Location Trans Code,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602168,Group A,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602158,Group B,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602083,Holiday Schedule,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602176,Hourly,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602084,Hourly Rate,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602085,Increased Amount,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602088,Job Code,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602090,Job Code Descr Long,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602188,Job Code/Description,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602086,Job Effective Date,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602087,Job Entry Date,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602092,Last Bonus Date,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602183,Last Date Worked,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602093,Last Hire Date,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602094,Last Increase Date,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602095,Last Verification Date,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602096,Last Worked Date,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602107,Location Code,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602105,Location Fax Number,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602108,Location Long Descr,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602109,Location Phone Extension,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602110,Location Phone Number,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602112,Location Reg Region,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602113,Location Short Descr,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602116,Monthly Rate,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,3329496,No. of Employees,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,3329497,No. of Terminated,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602117,Officer Code,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602122,Orig Hire Date,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602123,Own 5percent Co,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602174,Part-time,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602124,Pay Frequency Code,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602125,Pay Frequency Descr Long,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602126,Pay Group,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602127,Pay Group Descr Long,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602129,Position Entry Date,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602130,Position Phone,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602131,Previous Annnual Rate,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602164,Reg/Temp,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602134,Reg/Temp Code,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602161,Rehire Date,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602170,Salaried,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602179,Seniority Date,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602138,Seniority Pay Date,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602137,Seniority Pay Date Over,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602139,Service Date,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602140,Service Date Over,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602142,Shift Factor,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602143,Shift Rate,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602145,Standard Hours,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602146,Supervisor ID,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602147,Supervisor Name,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602171,Temp,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602149,Term Reason Code,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,3329494,Termination Analysis Filter,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602151,Termination Date,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,6000066,Termination Date (AsOfDate),Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602187,Termination Reason,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602152,User Defined Group1,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602153,User Defined Group2,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602050,Variable Hours,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602097,Work Address1,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602098,Work Address2,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602099,Work Address3,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602100,Work Address4,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602101,Work Building,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602102,Work City,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602103,Work Country,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602104,Work County,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602111,Work Postal,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602114,Work State,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602154,Workers Comp Code,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602155,YTD Bonus,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,3329430,Years of Service,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_EMPLOYEE,2602159,Years of Service (Months),Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_PERSON,3329495,Employee Age Bucket,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,F_CENSUS,2607021,Additional Pay,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,F_CENSUS,2607022,Addl Pay Descr,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,F_CENSUS,2607027,Department Contact 1,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,F_CENSUS,2607030,Department Contact 2,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,F_CENSUS,2607028,Department Name 1,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,F_CENSUS,2607031,Department Name 2,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,F_CENSUS,2607029,Department SSN 1,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,F_CENSUS,2607032,Department SSN 2,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,F_CENSUS,2607026,EMR Phone Email,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,F_CENSUS,2607024,Primary Contact Flag,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,F_CENSUS,2607025,Relate Descr,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,F_CENSUS,2607005,State,Employee,Employee Addnl Info,%null%
Employee Audit,Employee,D_PERSON,3329369,Age,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603001,Alter Employee ID,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603002,Birth Country,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603003,Birth Date,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603004,Birth Place,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603005,Birth State,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603078,Birthday,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603006,Canada Bilingualism Code,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603007,Canada Health Care Number,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603008,Canada Health Care State,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603009,Canada National ID,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603010,Decease Date,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603017,Email Address Business,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603018,Email Address Emergency,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603019,Email Address Home,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603020,Email Address Other,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603021,Email Address Pref Type,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603066,Gender,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603067,Gender Descr,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603039,Home Address1,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603040,Home Address2,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603041,Home Address3,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603042,Home Address4,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603043,Home City,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603044,Home Country,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603045,Home County,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603047,Home Postal,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603048,Home State,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603026,Marital Status Code,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603027,Marital Status Descr Long,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603028,Marital Status Short Descr,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603035,NID Country,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603036,NID Type Long Descr,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603037,NID Type Short Descr,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603030,Name Initial,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603031,Name Prefix,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603032,Name Suffix,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603033,Name Type,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603034,National ID PRI Ind,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603038,Person Address Type,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603049,Phone Number Busn,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603050,Phone Number Busn Ext,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603051,Phone Number Cell,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603052,Phone Number Cell Ext,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603053,Phone Number Home,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603054,Phone Number Home Ext,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603055,Phone Number Main,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603056,Phone Number Main Ext,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603057,Phone Number Other,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603058,Phone Number Other Ext,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603059,Phone Number Preferred Type,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603060,Phone Number Work,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603061,Phone Number Work Ext,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603063,Primary Ethnic Group,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603062,Primary Ethnic Group Code,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603064,Primary Ethnic Short Descr,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603065,Reg Region,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603077,SSN/ NID,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603069,US Citizen Proof1,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603070,US Citizen Proof2,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603079,US Military Status,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603073,US NID Type,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603072,US National ID,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603074,US Work Eligibilty,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603075,Visa Expiration Date,Employee,Personal Information,%null%
Employee Audit,Employee,D_PERSON,2603076,Visa Permit Type,Employee,Personal Information,%null%
General Deduction,Employee,D_EMPLOYEE,2602059,Employee ID,Employee,%null%,%null%
General Deduction,Employee,D_EMPLOYEE,2602053,Employee Record,Employee,%null%,%null%
General Deduction,Employee,D_EMPLOYEE,3329308,Is Active,Employee,%null%,%null%
General Deduction,Employee,D_PERSON,2603024,Employee Name,Employee,%null%,%null%
General Deduction,Employee,D_PERSON,2603023,First Name,Employee,%null%,%null%
General Deduction,Employee,D_PERSON,2603025,Last Name,Employee,%null%,%null%
General Deduction,Employee,D_PERSON,2603029,Middle Name,Employee,%null%,%null%
General Deduction,Employee,D_EMPLOYEE,2307041,Last Date Worked,Employee,Audit - Employee,%null%
General Deduction,Employee,D_PERSON,2604019,Contact Address 1,Employee,Emergency Contacts,%null%
General Deduction,Employee,D_PERSON,2604020,Contact Address 2,Employee,Emergency Contacts,%null%
General Deduction,Employee,D_PERSON,2604021,Contact City,Employee,Emergency Contacts,%null%
General Deduction,Employee,D_PERSON,2604024,Contact Phones,Employee,Emergency Contacts,%null%
General Deduction,Employee,D_PERSON,2604022,Contact State,Employee,Emergency Contacts,%null%
General Deduction,Employee,D_PERSON,2604023,Contact Zip,Employee,Emergency Contacts,%null%
General Deduction,Employee,D_EEO_AUDIT,3329493,EEO Employee Status,Employee,Employee Addnl Info,%null%
